prov;muni;namuni;surname;number;population;ni;pki
15;15015;Cabanas;GONZALEZ;59;1400;25;0.042142857
15;15015;Cabanas;FEAL;66;1400;25;0.047142857
15;15015;Cabanas;VAZQUEZ;46;1400;25;0.032857143
15;15015;Cabanas;REY;56;1400;25;0.04
15;15015;Cabanas;CALVO;54;1400;25;0.038571429
15;15015;Cabanas;DIAZ;39;1400;25;0.027857143
15;15015;Cabanas;PENA;54;1400;25;0.038571429
15;15015;Cabanas;FRAGA;48;1400;25;0.034285714
15;15015;Cabanas;PI?EIRO;33;1400;25;0.023571429
15;15015;Cabanas;FREIRE;28;1400;25;0.02
15;15015;Cabanas;BOUZA;32;1400;25;0.022857143
15;15015;Cabanas;GOMEZ;20;1400;25;0.014285714
15;15015;Cabanas;OTERO;25;1400;25;0.017857143
15;15015;Cabanas;SANCHEZ;33;1400;25;0.023571429
15;15015;Cabanas;PAZ;19;1400;25;0.013571429
15;15015;Cabanas;ALLEGUE;20;1400;25;0.014285714
15;15015;Cabanas;LEIRA;20;1400;25;0.014285714
15;15015;Cabanas;BRAGE;19;1400;25;0.013571429
15;15016;Camari?s;MOUZO;231;3125;25;0.07392
15;15016;Camari?s;TAJES;189;3125;25;0.06048
15;15016;Camari?s;LEMA;210;3125;25;0.0672
15;15016;Camari?s;CANOSA;197;3125;25;0.06304
15;15016;Camari?s;MARTINEZ;204;3125;25;0.06528
15;15016;Camari?s;PEREZ;169;3125;25;0.05408
15;15016;Camari?s;CARRIL;160;3125;25;0.0512
15;15016;Camari?s;LOPEZ;156;3125;25;0.04992
15;15016;Camari?s;CASTRO;159;3125;25;0.05088
15;15016;Camari?s;SUAREZ;172;3125;25;0.05504
15;15016;Camari?s;RODRIGUEZ;148;3125;25;0.04736
15;15016;Camari?s;PASANTES;143;3125;25;0.04576
15;15016;Camari?s;CASTI?EIRA;87;3125;25;0.02784
15;15016;Camari?s;BLANCO;82;3125;25;0.02624
15;15016;Camari?s;BERMUDEZ;74;3125;25;0.02368
15;15016;Camari?s;CAMPA?A;94;3125;25;0.03008
15;15016;Camari?s;LISTA;75;3125;25;0.024
15;15016;Camari?s;MENDEZ;76;3125;25;0.02432
15;15016;Camari?s;ROMERO;75;3125;25;0.024
15;15016;Camari?s;SANTOS;80;3125;25;0.0256
15;15016;Camari?s;BA?A;72;3125;25;0.02304
15;15016;Camari?s;ROMAR;60;3125;25;0.0192
15;15016;Camari?s;POSE;71;3125;25;0.02272
15;15016;Camari?s;ANTELO;81;3125;25;0.02592
15;15016;Camari?s;SANCHEZ;60;3125;25;0.0192
15;15017;Cambre;GARCIA;835;8289;25;0.100735915
15;15017;Cambre;LOPEZ;814;8289;25;0.098202437
15;15017;Cambre;RODRIGUEZ;680;8289;25;0.082036434
15;15017;Cambre;FERNANDEZ;717;8289;25;0.086500181
15;15017;Cambre;MARTINEZ;518;8289;25;0.06249246
15;15017;Cambre;VAZQUEZ;563;8289;25;0.067921342
15;15017;Cambre;PEREZ;493;8289;25;0.059476415
15;15017;Cambre;GONZALEZ;382;8289;25;0.046085173
15;15017;Cambre;SANCHEZ;428;8289;25;0.051634697
15;15017;Cambre;VARELA;370;8289;25;0.044637471
15;15017;Cambre;GOMEZ;365;8289;25;0.044034262
15;15017;Cambre;DIAZ;220;8289;25;0.026541199
15;15017;Cambre;CASTRO;213;8289;25;0.025696706
15;15017;Cambre;SUAREZ;206;8289;25;0.024852214
15;15017;Cambre;IGLESIAS;185;8289;25;0.022318736
15;15017;Cambre;BLANCO;183;8289;25;0.022077452
15;15017;Cambre;REY;140;8289;25;0.016889854
15;15017;Cambre;ALVAREZ;149;8289;25;0.01797563
15;15017;Cambre;MOSQUERA;123;8289;25;0.014838943
15;15017;Cambre;RAMOS;132;8289;25;0.01592472
15;15017;Cambre;OTERO;133;8289;25;0.016045361
15;15017;Cambre;SEOANE;121;8289;25;0.01459766
15;15017;Cambre;MENDEZ;107;8289;25;0.012908674
15;15017;Cambre;SOUTO;106;8289;25;0.012788032
15;15017;Cambre;PAN;106;8289;25;0.012788032
15;15018;A Capela;RODRIGUEZ;78;801;25;0.097378277
15;15018;A Capela;LOPEZ;62;801;25;0.077403246
15;15018;A Capela;MEIZOSO;64;801;25;0.079900125
15;15018;A Capela;CALVO;45;801;25;0.056179775
15;15018;A Capela;FERNANDEZ;45;801;25;0.056179775
15;15018;A Capela;SECO;46;801;25;0.057428215
15;15018;A Capela;GARCIA;40;801;25;0.049937578
15;15018;A Capela;PAZ;48;801;25;0.059925094
15;15018;A Capela;ARNOSO;36;801;25;0.04494382
15;15018;A Capela;PEREZ;41;801;25;0.051186017
15;15018;A Capela;PI?EIRO;32;801;25;0.039950062
15;15018;A Capela;PERMUY;26;801;25;0.032459426
15;15018;A Capela;VILAR;27;801;25;0.033707865
15;15018;A Capela;SANMARTIN;20;801;25;0.024968789
15;15018;A Capela;SALGADO;19;801;25;0.02372035
15;15018;A Capela;SEIJO;18;801;25;0.02247191
15;15018;A Capela;MARTINEZ;14;801;25;0.017478152
15;15018;A Capela;SABIN;25;801;25;0.031210986
15;15018;A Capela;NAVEIRAS;19;801;25;0.02372035
15;15018;A Capela;PICO;22;801;25;0.027465668
15;15018;A Capela;BOUZA;25;801;25;0.031210986
15;15018;A Capela;GOMEZ;18;801;25;0.02247191
15;15018;A Capela;DIAZ;15;801;25;0.018726592
15;15018;A Capela;SARDI?A;9;801;25;0.011235955
15;15018;A Capela;BARRO;7;801;25;0.008739076
15;15019;Carballo;RODRIGUEZ;1;11725;25;0.111812367
15;15019;Carballo;GARCIA;1;11725;25;0.099275053
15;15019;Carballo;VARELA;1;11725;25;0.096119403
15;15019;Carballo;MARTINEZ;514;11725;25;0.043837953
15;15019;Carballo;FERNANDEZ;566;11725;25;0.048272921
15;15019;Carballo;SUAREZ;489;11725;25;0.041705757
15;15019;Carballo;VAZQUEZ;519;11725;25;0.044264392
15;15019;Carballo;CASTRO;454;11725;25;0.038720682
15;15019;Carballo;LOPEZ;473;11725;25;0.040341151
15;15019;Carballo;REY;457;11725;25;0.038976546
15;15019;Carballo;POMBO;390;11725;25;0.03326226
15;15019;Carballo;GONZALEZ;372;11725;25;0.031727079
15;15019;Carballo;RAMA;374;11725;25;0.031897655
15;15019;Carballo;GOMEZ;357;11725;25;0.030447761
15;15019;Carballo;PEREZ;369;11725;25;0.031471215
15;15019;Carballo;FRAGA;378;11725;25;0.032238806
15;15019;Carballo;PENA;305;11725;25;0.026012793
15;15019;Carballo;SOUTO;271;11725;25;0.023113006
15;15019;Carballo;COTELO;306;11725;25;0.026098081
15;15019;Carballo;SANCHEZ;243;11725;25;0.020724947
15;15019;Carballo;A?ON;291;11725;25;0.024818763
15;15019;Carballo;CANCELA;265;11725;25;0.022601279
15;15019;Carballo;POSE;232;11725;25;0.01978678
15;15019;Carballo;IGLESIAS;248;11725;25;0.021151386
15;15019;Carballo;LORENZO;250;11725;25;0.021321962
15;15020;Carnota;CAAMA?O;281;2736;25;0.102704678
15;15020;Carnota;LAGO;221;2736;25;0.080774854
15;15020;Carnota;GONZALEZ;207;2736;25;0.075657895
15;15020;Carnota;PI?EIRO;157;2736;25;0.057383041
15;15020;Carnota;FERNANDEZ;134;2736;25;0.048976608
15;15020;Carnota;FORMOSO;139;2736;25;0.050804094
15;15020;Carnota;RODRIGUEZ;134;2736;25;0.048976608
15;15020;Carnota;MARTINEZ;131;2736;25;0.047880117
15;15020;Carnota;BEIRO;133;2736;25;0.048611111
15;15020;Carnota;GARCIA;106;2736;25;0.03874269
15;15020;Carnota;RAMA;73;2736;25;0.026681287
15;15020;Carnota;RIVEIRO;102;2736;25;0.037280702
15;15020;Carnota;BLANCO;88;2736;25;0.032163743
15;15020;Carnota;PEREZ;88;2736;25;0.032163743
15;15020;Carnota;COSTA;85;2736;25;0.031067251
15;15020;Carnota;CAMBEIRO;79;2736;25;0.028874269
15;15020;Carnota;CASAIS;84;2736;25;0.030701754
15;15020;Carnota;VAZQUEZ;75;2736;25;0.027412281
15;15020;Carnota;LAMELA;80;2736;25;0.029239766
15;15020;Carnota;LOURO;61;2736;25;0.022295322
15;15020;Carnota;LADO;61;2736;25;0.022295322
15;15020;Carnota;LOPEZ;48;2736;25;0.01754386
15;15020;Carnota;SENANDE;57;2736;25;0.020833333
15;15020;Carnota;LESTON;56;2736;25;0.020467836
15;15020;Carnota;TRILLO;56;2736;25;0.020467836
15;15021;Carral;GARCIA;254;2359;25;0.107672743
15;15021;Carral;RODRIGUEZ;241;2359;25;0.102161933
15;15021;Carral;LOPEZ;159;2359;25;0.067401441
15;15021;Carral;GOMEZ;166;2359;25;0.0703688
15;15021;Carral;FERNANDEZ;132;2359;25;0.055955914
15;15021;Carral;BARBEITO;122;2359;25;0.051716829
15;15021;Carral;VAZQUEZ;125;2359;25;0.052988554
15;15021;Carral;MOSQUERA;103;2359;25;0.043662569
15;15021;Carral;SANCHEZ;93;2359;25;0.039423485
15;15021;Carral;CANDAL;83;2359;25;0.0351844
15;15021;Carral;VARELA;80;2359;25;0.033912675
15;15021;Carral;GONZALEZ;88;2359;25;0.037303942
15;15021;Carral;PEREZ;77;2359;25;0.03264095
15;15021;Carral;MARTINEZ;68;2359;25;0.028825774
15;15021;Carral;BERMUDEZ;71;2359;25;0.030097499
15;15021;Carral;REY;56;2359;25;0.023738872
15;15021;Carral;BELLO;62;2359;25;0.026282323
15;15021;Carral;FERREIRO;49;2359;25;0.020771513
15;15021;Carral;INSUA;59;2359;25;0.025010598
15;15021;Carral;ROEL;56;2359;25;0.023738872
15;15021;Carral;SUAREZ;32;2359;25;0.01356507
15;15021;Carral;PARDO;39;2359;25;0.016532429
15;15021;Carral;LOURO;49;2359;25;0.020771513
15;15021;Carral;BOTANA;52;2359;25;0.022043239
15;15021;Carral;BOUZAS;43;2359;25;0.018228063
15;15023;Cee;TRILLO;302;3566;25;0.084688727
15;15023;Cee;RODRIGUEZ;251;3566;25;0.070386988
15;15023;Cee;CAAMA?O;227;3566;25;0.063656758
15;15023;Cee;CASTRO;187;3566;25;0.052439708
15;15023;Cee;CANOSA;185;3566;25;0.051878856
15;15023;Cee;MARTINEZ;195;3566;25;0.054683118
15;15023;Cee;GARCIA;197;3566;25;0.055243971
15;15023;Cee;LAGO;178;3566;25;0.049915872
15;15023;Cee;DOMINGUEZ;177;3566;25;0.049635446
15;15023;Cee;PEREZ;155;3566;25;0.043466068
15;15023;Cee;LOPEZ;145;3566;25;0.040661806
15;15023;Cee;LEMA;127;3566;25;0.035614133
15;15023;Cee;BLANCO;142;3566;25;0.039820527
15;15023;Cee;GONZALEZ;135;3566;25;0.037857543
15;15023;Cee;FERNANDEZ;130;3566;25;0.036455412
15;15023;Cee;CAMBEIRO;126;3566;25;0.035333707
15;15023;Cee;VAZQUEZ;105;3566;25;0.029444756
15;15023;Cee;ROMERO;116;3566;25;0.032529445
15;15023;Cee;LADO;78;3566;25;0.021873247
15;15023;Cee;CASAIS;82;3566;25;0.022994952
15;15023;Cee;LOUZAN;56;3566;25;0.01570387
15;15023;Cee;DIAZ;65;3566;25;0.018227706
15;15023;Cee;IGLESIAS;66;3566;25;0.018508132
15;15023;Cee;CASTI?EIRA;68;3566;25;0.019068985
15;15023;Cee;PAZ;71;3566;25;0.019910264
15;15024;Cerceda;GARCIA;208;2223;25;0.093567251
15;15024;Cerceda;FRAGA;184;2223;25;0.08277103
15;15024;Cerceda;RODRIGUEZ;186;2223;25;0.083670715
15;15024;Cerceda;CASTRO;135;2223;25;0.060728745
15;15024;Cerceda;BELLO;101;2223;25;0.045434098
15;15024;Cerceda;PALLAS;103;2223;25;0.046333783
15;15024;Cerceda;LOPEZ;97;2223;25;0.043634728
15;15024;Cerceda;FUENTES;73;2223;25;0.032838507
15;15024;Cerceda;LI?ARES;100;2223;25;0.044984256
15;15024;Cerceda;REGUEIRO;94;2223;25;0.0422852
15;15024;Cerceda;GONZALEZ;70;2223;25;0.031488979
15;15024;Cerceda;BARBEITO;76;2223;25;0.034188034
15;15024;Cerceda;VAZQUEZ;74;2223;25;0.033288349
15;15024;Cerceda;MOSQUERA;66;2223;25;0.029689609
15;15024;Cerceda;IGLESIAS;58;2223;25;0.026090868
15;15024;Cerceda;RA?A;60;2223;25;0.026990553
15;15024;Cerceda;BOQUETE;74;2223;25;0.033288349
15;15024;Cerceda;LOUREIRO;66;2223;25;0.029689609
15;15024;Cerceda;BECERRA;60;2223;25;0.026990553
15;15024;Cerceda;FERNANDEZ;56;2223;25;0.025191183
15;15024;Cerceda;RIOS;56;2223;25;0.025191183
15;15024;Cerceda;LAMAS;66;2223;25;0.029689609
15;15024;Cerceda;MARTINEZ;52;2223;25;0.023391813
15;15024;Cerceda;RAMA;54;2223;25;0.024291498
15;15024;Cerceda;SANTOS;54;2223;25;0.024291498
15;15025;Cerdido;LOPEZ;86;692;25;0.124277457
15;15025;Cerdido;PEREZ;47;692;25;0.067919075
15;15025;Cerdido;FERNANDEZ;47;692;25;0.067919075
15;15025;Cerdido;RODRIGUEZ;44;692;25;0.063583815
15;15025;Cerdido;MARTINEZ;42;692;25;0.060693642
15;15025;Cerdido;PI?ON;40;692;25;0.057803468
15;15025;Cerdido;SANTALLA;37;692;25;0.053468208
15;15025;Cerdido;GARCIA;38;692;25;0.054913295
15;15025;Cerdido;BREIJO;36;692;25;0.052023121
15;15025;Cerdido;GONZALEZ;31;692;25;0.044797688
15;15025;Cerdido;ANEIROS;23;692;25;0.033236994
15;15025;Cerdido;MOURIZ;22;692;25;0.031791908
15;15025;Cerdido;DIAZ;19;692;25;0.027456647
15;15025;Cerdido;NOVO;17;692;25;0.024566474
15;15025;Cerdido;PITA;15;692;25;0.021676301
15;15025;Cerdido;LUACES;18;692;25;0.026011561
15;15025;Cerdido;HERMIDA;25;692;25;0.036127168
15;15025;Cerdido;ORJALES;19;692;25;0.027456647
15;15025;Cerdido;CANEIRO;11;692;25;0.015895954
15;15025;Cerdido;RIVAS;16;692;25;0.023121387
15;15025;Cerdido;FRAGUELA;13;692;25;0.018786127
15;15025;Cerdido;VILLADONIGA;12;692;25;0.01734104
15;15025;Cerdido;CARRODEGUAS;12;692;25;0.01734104
15;15025;Cerdido;LAMIGUEIRO;12;692;25;0.01734104
15;15025;Cerdido;GOMEZ;10;692;25;0.014450867
15;15027;Coir?;VAZQUEZ;80;763;25;0.104849279
15;15027;Coir?;LOPEZ;80;763;25;0.104849279
15;15027;Coir?;GARCIA;65;763;25;0.085190039
15;15027;Coir?;SANCHEZ;52;763;25;0.068152031
15;15027;Coir?;GONZALEZ;41;763;25;0.053735256
15;15027;Coir?;PEREZ;48;763;25;0.062909567
15;15027;Coir?;RODRIGUEZ;38;763;25;0.049803408
15;15027;Coir?;MARTINEZ;43;763;25;0.056356488
15;15027;Coir?;FERNANDEZ;33;763;25;0.043250328
15;15027;Coir?;PLATAS;37;763;25;0.048492792
15;15027;Coir?;GOMEZ;21;763;25;0.027522936
15;15027;Coir?;CASTRO;22;763;25;0.028833552
15;15027;Coir?;CARRO;22;763;25;0.028833552
15;15027;Coir?;FRAGA;22;763;25;0.028833552
15;15027;Coir?;VARELA;13;763;25;0.017038008
15;15027;Coir?;RIVAS;18;763;25;0.023591088
15;15027;Coir?;ALVAREZ;12;763;25;0.015727392
15;15027;Coir?;CRESPO;17;763;25;0.022280472
15;15027;Coir?;FARALDO;14;763;25;0.018348624
15;15027;Coir?;MARCOTE;19;763;25;0.024901704
15;15027;Coir?;OTERO;11;763;25;0.014416776
15;15027;Coir?;NAVEIRA;20;763;25;0.02621232
15;15027;Coir?;VALI?O;10;763;25;0.01310616
15;15027;Coir?;TOME;9;763;25;0.011795544
15;15027;Coir?;BARRAL;16;763;25;0.020969856
15;15028;Corcubi?;LAGO;63;796;25;0.079145729
15;15028;Corcubi?;RODRIGUEZ;51;796;25;0.064070352
15;15028;Corcubi?;TRILLO;56;796;25;0.070351759
15;15028;Corcubi?;DOMINGUEZ;55;796;25;0.069095477
15;15028;Corcubi?;GONZALEZ;47;796;25;0.059045226
15;15028;Corcubi?;CANOSA;31;796;25;0.038944724
15;15028;Corcubi?;CAAMA?O;41;796;25;0.051507538
15;15028;Corcubi?;LOPEZ;30;796;25;0.037688442
15;15028;Corcubi?;PEREZ;42;796;25;0.052763819
15;15028;Corcubi?;LEMA;32;796;25;0.040201005
15;15028;Corcubi?;MARTINEZ;39;796;25;0.048994975
15;15028;Corcubi?;GARCIA;34;796;25;0.042713568
15;15028;Corcubi?;BLANCO;21;796;25;0.02638191
15;15028;Corcubi?;CASTRO;28;796;25;0.035175879
15;15028;Corcubi?;LADO;34;796;25;0.042713568
15;15028;Corcubi?;DIAZ;18;796;25;0.022613065
15;15028;Corcubi?;FERNANDEZ;20;796;25;0.025125628
15;15028;Corcubi?;INSUA;30;796;25;0.037688442
15;15028;Corcubi?;ROMERO;20;796;25;0.025125628
15;15028;Corcubi?;OCA;17;796;25;0.021356784
15;15028;Corcubi?;VAZQUEZ;17;796;25;0.021356784
15;15028;Corcubi?;ABELLEIRA;23;796;25;0.028894472
15;15028;Corcubi?;REY;25;796;25;0.031407035
15;15028;Corcubi?;SANTOS;7;796;25;0.00879397
15;15028;Corcubi?;PAZ;15;796;25;0.018844221
15;15029;Coristanco;GARCIA;305;2992;25;0.101938503
15;15029;Coristanco;RODRIGUEZ;221;2992;25;0.073863636
15;15029;Coristanco;FERNANDEZ;196;2992;25;0.065508021
15;15029;Coristanco;VARELA;196;2992;25;0.065508021
15;15029;Coristanco;CASTRO;158;2992;25;0.052807487
15;15029;Coristanco;MARTINEZ;125;2992;25;0.041778075
15;15029;Coristanco;ABELENDA;112;2992;25;0.037433155
15;15029;Coristanco;POSE;116;2992;25;0.038770053
15;15029;Coristanco;SUAREZ;121;2992;25;0.040441176
15;15029;Coristanco;FACAL;91;2992;25;0.030414439
15;15029;Coristanco;ALVAREZ;120;2992;25;0.040106952
15;15029;Coristanco;ANDRADE;118;2992;25;0.039438503
15;15029;Coristanco;CANCELA;101;2992;25;0.033756684
15;15029;Coristanco;PEREZ;101;2992;25;0.033756684
15;15029;Coristanco;PORTEIRO;98;2992;25;0.032754011
15;15029;Coristanco;VELO;86;2992;25;0.028743316
15;15029;Coristanco;MATO;77;2992;25;0.025735294
15;15029;Coristanco;REY;79;2992;25;0.026403743
15;15029;Coristanco;ANTELO;90;2992;25;0.030080214
15;15029;Coristanco;LOPEZ;88;2992;25;0.029411765
15;15029;Coristanco;VILLAR;92;2992;25;0.030748663
15;15029;Coristanco;SANCHEZ;85;2992;25;0.028409091
15;15029;Coristanco;PENA;75;2992;25;0.025066845
15;15029;Coristanco;PENSADO;72;2992;25;0.024064171
15;15029;Coristanco;TAIBO;69;2992;25;0.023061497
15;15030;A Coru?;RODRIGUEZ;7;80655;25;0.095084
15;15030;A Coru?;GARCIA;7;80655;25;0.098865538
15;15030;A Coru?;LOPEZ;7;80655;25;0.094575662
15;15030;A Coru?;FERNANDEZ;7;80655;25;0.092021573
15;15030;A Coru?;VAZQUEZ;5;80655;25;0.065154051
15;15030;A Coru?;GONZALEZ;4;80655;25;0.059735912
15;15030;A Coru?;MARTINEZ;4;80655;25;0.054962495
15;15030;A Coru?;PEREZ;4;80655;25;0.051329738
15;15030;A Coru?;SANCHEZ;3;80655;25;0.047634989
15;15030;A Coru?;GOMEZ;2;80655;25;0.033885066
15;15030;A Coru?;VARELA;2;80655;25;0.031901308
15;15030;A Coru?;DIAZ;2;80655;25;0.031070609
15;15030;A Coru?;CASTRO;2;80655;25;0.02926043
15;15030;A Coru?;ALVAREZ;2;80655;25;0.027202281
15;15030;A Coru?;IGLESIAS;2;80655;25;0.026235199
15;15030;A Coru?;SUAREZ;2;80655;25;0.025280516
15;15030;A Coru?;BLANCO;1;80655;25;0.02451181
15;15030;A Coru?;REY;1;80655;25;0.022416465
15;15030;A Coru?;OTERO;1;80655;25;0.014543426
15;15030;A Coru?;SOUTO;1;80655;25;0.01303081
15;15030;A Coru?;MENDEZ;1;80655;25;0.01278284
15;15030;A Coru?;SEOANE;1;80655;25;0.012658856
15;15030;A Coru?;RAMOS;987;80655;25;0.012237307
15;15030;A Coru?;MOSQUERA;923;80655;25;0.011443804
15;15030;A Coru?;SANTOS;982;80655;25;0.012175315
15;15031;Culleredo;GARCIA;1;9805;25;0.105558389
15;15031;Culleredo;RODRIGUEZ;873;9805;25;0.089036206
15;15031;Culleredo;LOPEZ;888;9805;25;0.090566038
15;15031;Culleredo;FERNANDEZ;796;9805;25;0.08118307
15;15031;Culleredo;VAZQUEZ;618;9805;25;0.063029067
15;15031;Culleredo;MARTINEZ;612;9805;25;0.062417134
15;15031;Culleredo;GONZALEZ;542;9805;25;0.055277919
15;15031;Culleredo;SANCHEZ;490;9805;25;0.049974503
15;15031;Culleredo;PEREZ;529;9805;25;0.053952065
15;15031;Culleredo;GOMEZ;360;9805;25;0.036715961
15;15031;Culleredo;VARELA;337;9805;25;0.034370219
15;15031;Culleredo;IGLESIAS;279;9805;25;0.02845487
15;15031;Culleredo;CASTRO;292;9805;25;0.029780724
15;15031;Culleredo;BLANCO;294;9805;25;0.029984702
15;15031;Culleredo;DIAZ;248;9805;25;0.025293218
15;15031;Culleredo;SUAREZ;267;9805;25;0.027231005
15;15031;Culleredo;REY;216;9805;25;0.022029577
15;15031;Culleredo;ALVAREZ;205;9805;25;0.0209077
15;15031;Culleredo;SEOANE;146;9805;25;0.014890362
15;15031;Culleredo;OTERO;129;9805;25;0.013156553
15;15031;Culleredo;RAMOS;130;9805;25;0.013258542
15;15031;Culleredo;PARDO;142;9805;25;0.014482407
15;15031;Culleredo;MOSQUERA;132;9805;25;0.013462519
15;15031;Culleredo;SOUTO;123;9805;25;0.01254462
15;15031;Culleredo;SANTOS;122;9805;25;0.012442631
15;15032;Curtis;SANCHEZ;404;2257;25;0.178998671
15;15032;Curtis;LOPEZ;233;2257;25;0.103234382
15;15032;Curtis;VAZQUEZ;228;2257;25;0.101019052
15;15032;Curtis;GARCIA;196;2257;25;0.086840939
15;15032;Curtis;PEREZ;118;2257;25;0.05228179
15;15032;Curtis;ARES;122;2257;25;0.054054054
15;15032;Curtis;RODRIGUEZ;89;2257;25;0.039432875
15;15032;Curtis;SEOANE;102;2257;25;0.045192734
15;15032;Curtis;FERNANDEZ;79;2257;25;0.035002215
15;15032;Curtis;GOMEZ;66;2257;25;0.029242357
15;15032;Curtis;MARTINEZ;74;2257;25;0.032786885
15;15032;Curtis;FREIRE;71;2257;25;0.031457687
15;15032;Curtis;DIAZ;60;2257;25;0.026583961
15;15032;Curtis;FANDI?O;64;2257;25;0.028356225
15;15032;Curtis;ABAD;53;2257;25;0.023482499
15;15032;Curtis;MERELAS;36;2257;25;0.015950377
15;15032;Curtis;ESPI?EIRA;36;2257;25;0.015950377
15;15032;Curtis;VILARI?O;28;2257;25;0.012405848
15;15032;Curtis;ROCA;41;2257;25;0.018165707
15;15032;Curtis;PRADO;38;2257;25;0.016836509
15;15032;Curtis;ANSEDE;21;2257;25;0.009304386
15;15032;Curtis;CORRAL;27;2257;25;0.011962782
15;15032;Curtis;PENAS;32;2257;25;0.014178113
15;15032;Curtis;IGLESIAS;20;2257;25;0.00886132
15;15032;Curtis;SOUTO;19;2257;25;0.008418254
15;15033;Dodro;RODRIGUEZ;132;1369;25;0.096420745
15;15033;Dodro;PEREZ;101;1369;25;0.073776479
15;15033;Dodro;GONZALEZ;82;1369;25;0.059897736
15;15033;Dodro;ROMERO;99;1369;25;0.072315559
15;15033;Dodro;ABUIN;57;1369;25;0.041636231
15;15033;Dodro;CALVO;81;1369;25;0.059167275
15;15033;Dodro;RIAL;70;1369;25;0.051132213
15;15033;Dodro;CASTRO;62;1369;25;0.045288532
15;15033;Dodro;REY;63;1369;25;0.046018992
15;15033;Dodro;REBOIRAS;39;1369;25;0.028487947
15;15033;Dodro;GARCIA;57;1369;25;0.041636231
15;15033;Dodro;ARES;47;1369;25;0.034331629
15;15033;Dodro;BLANCO;50;1369;25;0.036523009
15;15033;Dodro;BUSTELO;35;1369;25;0.025566107
15;15033;Dodro;BALEIRON;46;1369;25;0.033601169
15;15033;Dodro;FERNANDEZ;40;1369;25;0.029218408
15;15033;Dodro;SO?ORA;29;1369;25;0.021183346
15;15033;Dodro;GOMEZ;34;1369;25;0.024835646
15;15033;Dodro;MARI?O;40;1369;25;0.029218408
15;15033;Dodro;GARRIDO;42;1369;25;0.030679328
15;15033;Dodro;OTERO;40;1369;25;0.029218408
15;15033;Dodro;VIGO;27;1369;25;0.019722425
15;15033;Dodro;IGLESIAS;33;1369;25;0.024105186
15;15033;Dodro;MORALES;36;1369;25;0.026296567
15;15033;Dodro;MARTINEZ;27;1369;25;0.019722425
15;15034;Dumbr?;RODRIGUEZ;148;1857;25;0.079698438
15;15034;Dumbr?;LEMA;136;1857;25;0.073236403
15;15034;Dumbr?;TRILLO;153;1857;25;0.082390953
15;15034;Dumbr?;CASTRO;117;1857;25;0.063004847
15;15034;Dumbr?;FERNANDEZ;110;1857;25;0.059235326
15;15034;Dumbr?;PEREZ;98;1857;25;0.05277329
15;15034;Dumbr?;GONZALEZ;85;1857;25;0.045772752
15;15034;Dumbr?;GARCIA;59;1857;25;0.031771675
15;15034;Dumbr?;CAAMA?O;77;1857;25;0.041464728
15;15034;Dumbr?;CAMBEIRO;79;1857;25;0.042541734
15;15034;Dumbr?;LOPEZ;70;1857;25;0.037695207
15;15034;Dumbr?;CANOSA;62;1857;25;0.033387184
15;15034;Dumbr?;MARTINEZ;65;1857;25;0.035002693
15;15034;Dumbr?;LADO;58;1857;25;0.031233172
15;15034;Dumbr?;LAGO;63;1857;25;0.033925687
15;15034;Dumbr?;QUINTANS;60;1857;25;0.032310178
15;15034;Dumbr?;SUAREZ;57;1857;25;0.030694669
15;15034;Dumbr?;CIVES;54;1857;25;0.02907916
15;15034;Dumbr?;COSTA;47;1857;25;0.025309639
15;15034;Dumbr?;CARREIRA;52;1857;25;0.028002154
15;15034;Dumbr?;AGULLEIRO;49;1857;25;0.026386645
15;15034;Dumbr?;CAPELO;47;1857;25;0.025309639
15;15034;Dumbr?;DIAZ;36;1857;25;0.019386107
15;15034;Dumbr?;RAMOS;27;1857;25;0.01453958
15;15034;Dumbr?;DOMINGUEZ;48;1857;25;0.025848142
15;15035;Fene;LOPEZ;592;5112;25;0.115805947
15;15035;Fene;FERNANDEZ;602;5112;25;0.117762128
15;15035;Fene;RODRIGUEZ;510;5112;25;0.099765258
15;15035;Fene;GARCIA;413;5112;25;0.080790297
15;15035;Fene;MARTINEZ;358;5112;25;0.070031299
15;15035;Fene;GONZALEZ;246;5112;25;0.048122066
15;15035;Fene;PEREZ;214;5112;25;0.041862285
15;15035;Fene;VAZQUEZ;181;5112;25;0.035406886
15;15035;Fene;DIAZ;160;5112;25;0.031298905
15;15035;Fene;CASTRO;177;5112;25;0.034624413
15;15035;Fene;PENA;149;5112;25;0.029147105
15;15035;Fene;VARELA;148;5112;25;0.028951487
15;15035;Fene;GOMEZ;120;5112;25;0.023474178
15;15035;Fene;SANCHEZ;116;5112;25;0.022691706
15;15035;Fene;RIVERA;119;5112;25;0.02327856
15;15035;Fene;CALVO;110;5112;25;0.021517997
15;15035;Fene;ROMERO;134;5112;25;0.026212833
15;15035;Fene;PI?EIRO;118;5112;25;0.023082942
15;15035;Fene;REY;102;5112;25;0.019953052
15;15035;Fene;PAZ;100;5112;25;0.019561815
15;15035;Fene;FREIRE;90;5112;25;0.017605634
15;15035;Fene;FEAL;95;5112;25;0.018583725
15;15035;Fene;PICO;92;5112;25;0.01799687
15;15035;Fene;BLANCO;84;5112;25;0.016431925
15;15035;Fene;ARNOSO;82;5112;25;0.016040689
15;15036;Ferrol;LOPEZ;3;24508;25;0.127060552
